change,lnchg,chgcat,oed,wkd,month,dow,mv_IX,mv_f1,mv_f2,mv_Sec1,mv_Sec2,mv_snp,ln_mv_IX,ln_mv_f1,ln_mv_f2,ln_mv_Sec1,ln_mv_Sec2,ln_mv_snp,ln_ln_mv_IX,ln_ln_mv_f1,ln_ln_mv_f2,ln_ln_mv_Sec1,ln_ln_mv_Sec2,ln_ln_mv_snp,IX,f1,f2,Sec1,Sec2,Hi,Lo,snp,ln_IX,ln_f1,ln_f2,ln_Sec1,ln_Sec2,ln_Hi,ln_Lo,ln_snp,ln_ln_IX,ln_ln_f1,ln_ln_f2,ln_ln_Sec1,ln_ln_Sec2,ln_ln_Hi,ln_ln_Lo,ln_ln_snp,1-IX,1-f1,1-f2,1-Sec1,1-Sec2,1-Hi,1-Lo,1-snp,1-ln_IX,1-ln_f1,1-ln_f2,1-ln_Sec1,1-ln_Sec2,1-ln_Hi,1-ln_Lo,1-ln_snp,1-ln_ln_IX,1-ln_ln_f1,1-ln_ln_f2,1-ln_ln_Sec1,1-ln_ln_Sec2,1-ln_ln_Hi,1-ln_ln_Lo,1-ln_ln_snp,2-IX,2-f1,2-f2,2-Sec1,2-Sec2,2-Hi,2-Lo,2-snp,2-ln_IX,2-ln_f1,2-ln_f2,2-ln_Sec1,2-ln_Sec2,2-ln_Hi,2-ln_Lo,2-ln_snp,2-ln_ln_IX,2-ln_ln_f1,2-ln_ln_f2,2-ln_ln_Sec1,2-ln_ln_Sec2,2-ln_ln_Hi,2-ln_ln_Lo,2-ln_ln_snp,3-IX,3-f1,3-f2,3-Sec1,3-Sec2,3-Hi,3-Lo,3-snp,3-ln_IX,3-ln_f1,3-ln_f2,3-ln_Sec1,3-ln_Sec2,3-ln_Hi,3-ln_Lo,3-ln_snp,3-ln_ln_IX,3-ln_ln_f1,3-ln_ln_f2,3-ln_ln_Sec1,3-ln_ln_Sec2,3-ln_ln_Hi,3-ln_ln_Lo,3-ln_ln_snp,4-IX,4-f1,4-f2,4-Sec1,4-Sec2,4-Hi,4-Lo,4-snp,4-ln_IX,4-ln_f1,4-ln_f2,4-ln_Sec1,4-ln_Sec2,4-ln_Hi,4-ln_Lo,4-ln_snp,4-ln_ln_IX,4-ln_ln_f1,4-ln_ln_f2,4-ln_ln_Sec1,4-ln_ln_Sec2,4-ln_ln_Hi,4-ln_ln_Lo,4-ln_ln_snp,5-IX,5-f1,5-f2,5-Sec1,5-Sec2,5-Hi,5-Lo,5-snp,5-ln_IX,5-ln_f1,5-ln_f2,5-ln_Sec1,5-ln_Sec2,5-ln_Hi,5-ln_Lo,5-ln_snp,5-ln_ln_IX,5-ln_ln_f1,5-ln_ln_f2,5-ln_ln_Sec1,5-ln_ln_Sec2,5-ln_ln_Hi,5-ln_ln_Lo,5-ln_ln_snp
0.931586114,-0.070866647,1,4,12,11,4,17.6442742,18.88145161,20.65241935,0.676572607,931134.8053,1387.399597,2.870411323,2.938180044,3.027832473,-0.39071551,13.74415934,7.235186481,1.054455338,1.077790357,1.107847008,2.262729765,2.620613959,1.978956135,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814,17.92,17.85,19,0.427167524,453560.477,464779.97,413424.77,1355.48999,2.885917408,2.882003508,2.944438979,-0.850579016,13.0248839,13.04931939,12.93223084,7.211918284,1.059842842,1.058485715,1.0799183,2.213690597,2.566861674,2.568735978,2.55972271,1.975734975,16.65,16.95,18.2,0.405629665,433319.127,451413.26,416752.43,1374.530029,2.812410216,2.830267834,2.901421594,-0.90231469,12.97922975,13.02013852,12.94024763,7.225867155,1.034041844,1.040371348,1.065200822,2.20802002,2.563350368,2.566497276,2.560342426,1.977667248,16.68,17.1,18.35,0.409219308,432614.161,471761.04,430380.56,1380.030029,2.814210397,2.839078464,2.909629575,-0.893504061,12.97760153,13.06422787,12.97242512,7.229860538,1.034681724,1.043479515,1.068025779,2.208987998,2.563224912,2.569877798,2.56282596,1.978219747,18.610001,18.6,19.6,0.445115739,480813.021,489799.83,458289.13,1379.849976,2.923699124,2.923161581,2.975529566,-0.809420943,13.08323374,13.10175208,13.03525555,7.229730059,1.072849638,1.072665764,1.090422029,2.218178944,2.571331544,2.572745968,2.567657652,1.978201699,18.49,18.5,19.3,0.442722643,481040.535,485362.62,458065.24,1377.51001,2.917230045,2.917770732,2.960105096,-0.814811792,13.08370682,13.09265156,13.0347669,7.228032808,1.070634551,1.070819877,1.085224773,2.217592209,2.571367702,2.572051123,2.567620164,1.977966912
0.864534606,-0.145563945,1,3,89,11,5,17.58693549,18.79959677,20.57983871,0.668934171,915502.9493,1387.868226,2.867156325,2.933835421,3.024311893,-0.402069623,13.72722886,7.235524199,1.053320711,1.076310585,1.106683592,2.261547489,2.619381369,1.979002811,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814,17.92,17.85,19,0.427167524,453560.477,464779.97,413424.77,1355.48999,2.885917408,2.882003508,2.944438979,-0.850579016,13.0248839,13.04931939,12.93223084,7.211918284,1.059842842,1.058485715,1.0799183,2.213690597,2.566861674,2.568735978,2.55972271,1.975734975,16.65,16.95,18.2,0.405629665,433319.127,451413.26,416752.43,1374.530029,2.812410216,2.830267834,2.901421594,-0.90231469,12.97922975,13.02013852,12.94024763,7.225867155,1.034041844,1.040371348,1.065200822,2.20802002,2.563350368,2.566497276,2.560342426,1.977667248,16.68,17.1,18.35,0.409219308,432614.161,471761.04,430380.56,1380.030029,2.814210397,2.839078464,2.909629575,-0.893504061,12.97760153,13.06422787,12.97242512,7.229860538,1.034681724,1.043479515,1.068025779,2.208987998,2.563224912,2.569877798,2.56282596,1.978219747,18.610001,18.6,19.6,0.445115739,480813.021,489799.83,458289.13,1379.849976,2.923699124,2.923161581,2.975529566,-0.809420943,13.08323374,13.10175208,13.03525555,7.229730059,1.072849638,1.072665764,1.090422029,2.218178944,2.571331544,2.572745968,2.567657652,1.978201699
0.970224154,-0.030228147,2,2,90,11,1,17.5417742,18.7391129,20.51814516,0.662602705,903145.6348,1388.222178,2.864585134,2.930612939,3.021309624,-0.411579706,13.7136391,7.235779199,1.052423535,1.075211595,1.105690388,2.260556151,2.618390892,1.979038053,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814,17.92,17.85,19,0.427167524,453560.477,464779.97,413424.77,1355.48999,2.885917408,2.882003508,2.944438979,-0.850579016,13.0248839,13.04931939,12.93223084,7.211918284,1.059842842,1.058485715,1.0799183,2.213690597,2.566861674,2.568735978,2.55972271,1.975734975,16.65,16.95,18.2,0.405629665,433319.127,451413.26,416752.43,1374.530029,2.812410216,2.830267834,2.901421594,-0.90231469,12.97922975,13.02013852,12.94024763,7.225867155,1.034041844,1.040371348,1.065200822,2.20802002,2.563350368,2.566497276,2.560342426,1.977667248,16.68,17.1,18.35,0.409219308,432614.161,471761.04,430380.56,1380.030029,2.814210397,2.839078464,2.909629575,-0.893504061,12.97760153,13.06422787,12.97242512,7.229860538,1.034681724,1.043479515,1.068025779,2.208987998,2.563224912,2.569877798,2.56282596,1.978219747
1.010309281,0.010256502,5,1,91,11,2,17.4833871,18.6608871,20.43830645,0.655705676,889502.4621,1388.788791,2.861251122,2.926429734,3.017410907,-0.422043255,13.69841755,7.236187273,1.051258984,1.073783159,1.104399148,2.259464286,2.617280319,1.979094448,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814,17.92,17.85,19,0.427167524,453560.477,464779.97,413424.77,1355.48999,2.885917408,2.882003508,2.944438979,-0.850579016,13.0248839,13.04931939,12.93223084,7.211918284,1.059842842,1.058485715,1.0799183,2.213690597,2.566861674,2.568735978,2.55972271,1.975734975,16.65,16.95,18.2,0.405629665,433319.127,451413.26,416752.43,1374.530029,2.812410216,2.830267834,2.901421594,-0.90231469,12.97922975,13.02013852,12.94024763,7.225867155,1.034041844,1.040371348,1.065200822,2.20802002,2.563350368,2.566497276,2.560342426,1.977667248
0.935726692,-0.066431841,1,0,92,11,3,17.42491936,18.58306452,20.35806452,0.648848507,876181.9008,1389.34484,2.857901329,2.922250656,3.013477124,-0.432556014,13.683329,7.236587577,1.050087554,1.072354092,1.103094603,2.258366084,2.61617823,1.979149766,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814,17.92,17.85,19,0.427167524,453560.477,464779.97,413424.77,1355.48999,2.885917408,2.882003508,2.944438979,-0.850579016,13.0248839,13.04931939,12.93223084,7.211918284,1.059842842,1.058485715,1.0799183,2.213690597,2.566861674,2.568735978,2.55972271,1.975734975
0.98432446,-0.015799701,2,-1,94,11,5,17.37467742,18.52016129,20.29637097,0.64221717,862708.2697,1389.912178,2.855013825,2.918859938,3.0104421,-0.442828762,13.66783187,7.236995843,1.049076686,1.071193108,1.102086945,2.257291788,2.615045033,1.979206181,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224,17.99,18.05,19.15,0.431953714,460922.974,482550.31,441596.42,1353.329956,2.889816048,2.893145685,2.952302716,-0.839436839,13.04098622,13.08684046,12.99815167,7.210323468,1.061192849,1.062344382,1.082585447,2.214907657,2.568097184,2.571607181,2.564807168,1.975513814
1.029286608,0.028865949,6,-2,95,11,1,17.32129032,18.45201613,20.23024194,0.635405115,849299.761,1390.648711,2.851936399,2.91517364,3.00717861,-0.453492508,13.65216748,7.237525616,1.047998202,1.069929386,1.1010023,2.25617538,2.613898299,1.979279382,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359,16.41,16.75,18.2,0.400843474,429389.442,477748.7,427624.51,1359.880005,2.797890905,2.818398258,2.901421594,-0.914184266,12.97011958,13.07684014,12.96600078,7.215151743,1.028865885,1.03616873,1.065200822,2.206714487,2.562648218,2.570842737,2.562330607,1.976183224
0.959704252,-0.041130113,2,-3,96,11,2,17.27669354,18.39233871,20.17096774,0.629115231,837050.852,1391.244437,2.849358399,2.911934203,3.00424433,-0.463440842,13.6376401,7.237953904,1.047093846,1.068817535,1.100026066,2.255132745,2.612833624,1.979338557,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018,15.24,15.25,16.6,0.364947044,371222.032,405778.15,370607.16,1386.890015,2.72392355,2.724579503,2.809402695,-1.008003021,12.82455563,12.91356186,12.82289791,7.23481912,1.002073323,1.002314105,1.032971897,2.196334957,2.551361742,2.558278066,2.551232472,1.978905359
0.978272114,-0.021967412,2,-4,97,11,3,17.21040323,18.31532258,20.09758065,0.621858536,823421.9814,1391.934921,2.84551404,2.907738009,3.000599442,-0.475042646,13.62122408,7.238450087,1.045743733,1.067375462,1.098812083,2.253915444,2.611629171,1.979407107,15.51,15.5,17.3,0.342657695,331071.049,365887.07,329285.61,1409.930054,2.741484977,2.740840024,2.850706502,-1.071023303,12.71008828,12.81008001,12.70468077,7.251295375,1.008499736,1.008264451,1.047566859,2.189301797,2.542396031,2.550232362,2.54197049,1.981180125,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262,15.08,15.15,16.4,0.362553949,360168.582,372960.78,359050.82,1387.810059,2.713369363,2.718000532,2.797281335,-1.014581992,12.79432748,12.82922855,12.79121922,7.235482287,0.99819117,0.999896511,1.028647994,2.195603042,2.549001907,2.551726048,2.548758937,1.978997018
1.025950197,0.025619205,6,-5,98,11,4,17.14145162,18.23064516,20.01653226,0.61436764,809399.6056,1392.738147,2.841499602,2.903103978,2.996558545,-0.487161768,13.60404802,7.239026979,1.044331942,1.065780502,1.097464479,2.252642279,2.610367397,1.979486802,15.06,15.25,17,0.337130958,323877.575,335310.06,321180.02,1415.949951,2.712042222,2.724579503,2.833213344,-1.087283824,12.68812087,12.72281093,12.67975705,7.255555928,0.997701939,1.002314105,1.041411525,2.187479041,2.540666191,2.543396519,2.540006789,1.98176751,15.51,15.5,17.3,0.342657695,331071.049,365887.07,329285.61,1409.930054,2.741484977,2.740840024,2.850706502,-1.071023303,12.71008828,12.81008001,12.70468077,7.251295375,1.008499736,1.008264451,1.047566859,2.189301797,2.542396031,2.550232362,2.54197049,1.981180125,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806,15.31,16.45,18.35,0.363659296,363881.661,368832.43,349895.73,1391.030029,2.72850621,2.800325477,2.909629575,-1.01153785,12.80458399,12.8180977,12.76539047,7.23779978,1.003754283,1.029735652,1.068025779,2.195941772,2.549803231,2.550858055,2.54673764,1.979317262
1.029973442,0.029533017,6,-6,99,11,5,17.04790323,18.12983871,19.91854839,0.606141982,793250.9149,1393.850324,2.836027219,2.897559128,2.991651377,-0.500641027,13.58389486,7.239825214,1.042404206,1.063868703,1.095825535,2.25122432,2.60888489,1.979597064,15.87,15.55,17.15,0.343763043,332282.262,337630.7,319675.23,1416.180054,2.764430535,2.744060639,2.841998174,-1.067802688,12.71374007,12.72970797,12.67506085,7.255718423,1.016834659,1.009438808,1.044507387,2.189662424,2.542683304,2.543938472,2.539636351,1.981789906,15.06,15.25,17,0.337130958,323877.575,335310.06,321180.02,1415.949951,2.712042222,2.724579503,2.833213344,-1.087283824,12.68812087,12.72281093,12.67975705,7.255555928,0.997701939,1.002314105,1.041411525,2.187479041,2.540666191,2.543396519,2.540006789,1.98176751,15.51,15.5,17.3,0.342657695,331071.049,365887.07,329285.61,1409.930054,2.741484977,2.740840024,2.850706502,-1.071023303,12.71008828,12.81008001,12.70468077,7.251295375,1.008499736,1.008264451,1.047566859,2.189301797,2.542396031,2.550232362,2.54197049,1.981180125,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569,15.14,16.1,17.9,0.355921864,340493.783,355790.72,340240.94,1409.150024,2.717340248,2.778819272,2.884800713,-1.033044055,12.73815215,12.78209797,12.73740929,7.250741982,0.999653552,1.022026115,1.059455821,2.193546259,2.544601596,2.548045596,2.544543277,1.981103806
1.025928181,0.025597745,6,-7,2,12,1,16.96524194,18.03790323,19.82741935,0.598285324,778313.8689,1394.963227,2.831166659,2.892475279,2.987065796,-0.513687508,13.56488515,7.240623334,1.040688874,1.062112633,1.094291566,2.249849969,2.60748448,1.979707298,16.639999,16.4,17.7,0.362553949,342241.905,344006.91,319549.05,1409.459961,2.811809375,2.797281335,2.87356464,-1.014581992,12.74327309,12.74841702,12.67466606,7.250961904,1.033828182,1.028647994,1.055553294,2.195603042,2.545003532,2.545407109,2.539605203,1.981134136,15.87,15.55,17.15,0.343763043,332282.262,337630.7,319675.23,1416.180054,2.764430535,2.744060639,2.841998174,-1.067802688,12.71374007,12.72970797,12.67506085,7.255718423,1.016834659,1.009438808,1.044507387,2.189662424,2.542683304,2.543938472,2.539636351,1.981789906,15.06,15.25,17,0.337130958,323877.575,335310.06,321180.02,1415.949951,2.712042222,2.724579503,2.833213344,-1.087283824,12.68812087,12.72281093,12.67975705,7.255555928,0.997701939,1.002314105,1.041411525,2.187479041,2.540666191,2.543396519,2.540006789,1.98176751,15.51,15.5,17.3,0.342657695,331071.049,365887.07,329285.61,1409.930054,2.741484977,2.740840024,2.850706502,-1.071023303,12.71008828,12.81008001,12.70468077,7.251295375,1.008499736,1.008264451,1.047566859,2.189301797,2.542396031,2.550232362,2.54197049,1.981180125,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379,15.5,15.6,17.45,0.34486839,335156.359,352820.69,335029.28,1406.290039,2.740840024,2.747270914,2.859339649,-1.064592413,12.72235245,12.77371525,12.72197321,7.248710338,1.008264451,1.010608024,1.050590706,2.190021764,2.543360481,2.547389563,2.543330672,1.980823569
0.976321455,-0.023963387,2,-8,3,12,2,16.90040322,17.96370968,19.74959677,0.59111264,764063.4785,1395.962904,2.827337481,2.888353594,2.983133075,-0.525748688,13.54640615,7.24133971,1.039335449,1.060686649,1.092974116,2.248577731,2.606121283,1.979806232,17.120001,16.5,17.9,0.364764643,351115.615,358739.51,338617.43,1407.050049,2.840247429,2.803360381,2.884800713,-1.008502946,12.76887084,12.79035181,12.73262622,7.249250628,1.043891171,1.030818834,1.059455821,2.196279359,2.547010243,2.548691121,2.544167693,1.980898102,16.639999,16.4,17.7,0.362553949,342241.905,344006.91,319549.05,1409.459961,2.811809375,2.797281335,2.87356464,-1.014581992,12.74327309,12.74841702,12.67466606,7.250961904,1.033828182,1.028647994,1.055553294,2.195603042,2.545003532,2.545407109,2.539605203,1.981134136,15.87,15.55,17.15,0.343763043,332282.262,337630.7,319675.23,1416.180054,2.764430535,2.744060639,2.841998174,-1.067802688,12.71374007,12.72970797,12.67506085,7.255718423,1.016834659,1.009438808,1.044507387,2.189662424,2.542683304,2.543938472,2.539636351,1.981789906,15.06,15.25,17,0.337130958,323877.575,335310.06,321180.02,1415.949951,2.712042222,2.724579503,2.833213344,-1.087283824,12.68812087,12.72281093,12.67975705,7.255555928,0.997701939,1.002314105,1.041411525,2.187479041,2.540666191,2.543396519,2.540006789,1.98176751,15.51,15.5,17.3,0.342657695,331071.049,365887.07,329285.61,1409.930054,2.741484977,2.740840024,2.850706502,-1.071023303,12.71008828,12.81008001,12.70468077,7.251295375,1.008499736,1.008264451,1.047566859,2.189301797,2.542396031,2.550232362,2.54197049,1.981180125,15.92,16.15,17.8,0.357027212,344971.952,347111.25,328109.27,1398.939941,2.76757618,2.78192005,2.879198457,-1.029943277,12.75121839,12.75740061,12.70110197,7.243470044,1.017971912,1.023141355,1.057511942,2.193892,2.545626827,2.546111543,2.541688759,1.980100379
